Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-05-12,Uttar Pradesh,Agra,266,557,66,No,292
2025-05-13,Uttar Pradesh,Agra,347,592,65,No,381
2025-05-14,Uttar Pradesh,Agra,345,456,63,No,379
2025-05-15,Uttar Pradesh,Agra,360,442,77,No,396
2025-05-16,Uttar Pradesh,Agra,314,657,75,No,345
2025-05-17,Uttar Pradesh,Agra,59,119,11,No,64
2025-05-18,Uttar Pradesh,Agra,27,55,8,No,29
2025-05-19,Uttar Pradesh,Agra,507,1054,83,No,557
2025-05-20,Uttar Pradesh,Agra,249,472,43,No,273
2025-05-21,Uttar Pradesh,Agra,543,1173,86,No,597
2025-05-22,Uttar Pradesh,Agra,426,835,104,No,468
2025-05-23,Uttar Pradesh,Agra,571,815,134,No,628
2025-05-24,Uttar Pradesh,Agra,73,106,23,No,80
2025-05-25,Uttar Pradesh,Agra,49,101,7,No,53
2025-05-26,Uttar Pradesh,Agra,460,848,133,No,506
2025-05-27,Uttar Pradesh,Agra,295,673,61,No,324
2025-05-28,Uttar Pradesh,Agra,261,418,57,No,287
2025-05-29,Uttar Pradesh,Agra,433,519,94,No,476
2025-05-30,Uttar Pradesh,Agra,486,775,155,No,534
2025-05-31,Uttar Pradesh,Agra,81,175,23,No,89
2025-06-01,Uttar Pradesh,Agra,85,116,26,No,93
2025-06-02,Uttar Pradesh,Agra,358,547,92,No,393
2025-06-03,Uttar Pradesh,Agra,591,1140,136,No,650
2025-06-04,Uttar Pradesh,Agra,427,883,73,No,469
2025-06-05,Uttar Pradesh,Agra,509,934,109,No,559
2025-06-06,Uttar Pradesh,Agra,260,511,72,No,286
2025-06-07,Uttar Pradesh,Agra,86,172,21,No,94
2025-06-08,Uttar Pradesh,Agra,95,219,27,No,104
2025-06-09,Uttar Pradesh,Agra,480,1106,163,No,528
2025-06-10,Uttar Pradesh,Agra,151,249,49,No,166
2025-06-11,Uttar Pradesh,Agra,265,581,66,No,291
2025-06-12,Uttar Pradesh,Agra,551,979,108,No,606
2025-06-13,Uttar Pradesh,Agra,403,835,73,No,443
2025-06-14,Uttar Pradesh,Agra,99,217,25,No,108
2025-06-15,Uttar Pradesh,Agra,60,142,14,Yes,66
2025-06-16,Uttar Pradesh,Agra,347,713,107,No,381
2025-06-17,Uttar Pradesh,Agra,446,674,106,No,490
2025-06-18,Uttar Pradesh,Agra,366,569,82,No,402
2025-06-19,Uttar Pradesh,Agra,218,528,71,No,239
2025-06-20,Uttar Pradesh,Agra,466,1009,134,No,512
2025-06-21,Uttar Pradesh,Agra,65,116,13,No,71
2025-06-22,Uttar Pradesh,Agra,32,60,9,No,35
2025-06-23,Uttar Pradesh,Agra,403,929,85,No,443
2025-06-24,Uttar Pradesh,Agra,157,389,45,No,172
2025-06-25,Uttar Pradesh,Agra,479,679,79,No,526
2025-06-26,Uttar Pradesh,Agra,217,416,64,No,238
2025-06-27,Uttar Pradesh,Agra,554,1249,128,No,609
2025-06-28,Uttar Pradesh,Agra,69,92,13,No,75
2025-06-29,Uttar Pradesh,Agra,46,102,11,No,50
2025-06-30,Uttar Pradesh,Agra,547,1173,158,No,601
2025-07-01,Uttar Pradesh,Agra,336,828,100,No,369
2025-07-02,Uttar Pradesh,Agra,361,621,104,No,397
2025-07-03,Uttar Pradesh,Agra,332,792,103,No,365
2025-07-04,Uttar Pradesh,Agra,420,652,117,No,462
2025-07-05,Uttar Pradesh,Agra,46,72,12,No,50
2025-07-06,Uttar Pradesh,Agra,65,92,14,No,71
2025-07-07,Uttar Pradesh,Agra,159,339,47,No,174
2025-07-08,Uttar Pradesh,Agra,589,1410,171,No,647
2025-07-09,Uttar Pradesh,Agra,190,465,62,No,209
2025-07-10,Uttar Pradesh,Agra,321,500,85,No,353
2025-07-11,Uttar Pradesh,Agra,566,1120,113,No,622
2025-07-12,Uttar Pradesh,Agra,55,100,17,No,60
2025-07-13,Uttar Pradesh,Agra,38,81,11,No,41
2025-07-14,Uttar Pradesh,Agra,469,774,123,No,515
2025-07-15,Uttar Pradesh,Agra,547,1062,125,No,601
2025-07-16,Uttar Pradesh,Agra,241,402,71,No,265
2025-07-17,Uttar Pradesh,Agra,326,737,49,No,358
2025-07-18,Uttar Pradesh,Agra,366,859,87,No,402
2025-07-19,Uttar Pradesh,Agra,49,69,10,No,53
2025-07-20,Uttar Pradesh,Agra,82,165,26,No,90
2025-07-21,Uttar Pradesh,Agra,571,750,162,No,628
2025-07-22,Uttar Pradesh,Agra,279,646,78,No,306
2025-07-23,Uttar Pradesh,Agra,493,711,130,No,542
2025-07-24,Uttar Pradesh,Agra,288,502,75,No,316
2025-07-25,Uttar Pradesh,Agra,387,620,68,No,425
2025-07-26,Uttar Pradesh,Agra,57,127,11,No,62
2025-07-27,Uttar Pradesh,Agra,95,203,26,No,104
2025-07-28,Uttar Pradesh,Agra,177,384,26,No,194
2025-07-29,Uttar Pradesh,Agra,528,1263,130,No,580
2025-07-30,Uttar Pradesh,Agra,263,397,92,No,289
2025-07-31,Uttar Pradesh,Agra,488,1155,75,No,536
2025-08-01,Uttar Pradesh,Agra,259,547,70,No,284
2025-08-02,Uttar Pradesh,Agra,94,154,16,No,103
2025-08-03,Uttar Pradesh,Agra,37,86,11,No,40
2025-08-04,Uttar Pradesh,Agra,227,542,38,No,249
2025-08-05,Uttar Pradesh,Agra,162,343,50,No,178
2025-08-06,Uttar Pradesh,Agra,581,766,118,No,639
2025-08-07,Uttar Pradesh,Agra,487,1089,152,No,535
2025-08-08,Uttar Pradesh,Agra,505,669,80,No,555
2025-08-09,Uttar Pradesh,Agra,80,159,20,No,88
2025-08-10,Uttar Pradesh,Agra,29,53,9,No,31
2025-08-11,Uttar Pradesh,Agra,214,289,43,No,235
2025-08-12,Uttar Pradesh,Agra,243,374,53,No,267
2025-08-13,Uttar Pradesh,Agra,572,816,176,No,629
2025-08-14,Uttar Pradesh,Agra,491,1092,131,No,540
2025-08-15,Uttar Pradesh,Agra,219,468,74,No,240
2025-08-16,Uttar Pradesh,Agra,73,139,23,No,80
2025-08-17,Uttar Pradesh,Agra,74,152,24,No,81
2025-08-18,Uttar Pradesh,Agra,528,1292,120,No,580
2025-08-19,Uttar Pradesh,Agra,429,532,140,No,471
2025-08-20,Uttar Pradesh,Agra,541,848,135,No,595
2025-08-21,Uttar Pradesh,Agra,331,472,76,No,364
2025-08-22,Uttar Pradesh,Agra,369,493,110,No,405
2025-08-23,Uttar Pradesh,Agra,61,140,14,No,67
2025-08-24,Uttar Pradesh,Agra,95,125,15,No,104
2025-08-25,Uttar Pradesh,Agra,293,590,80,No,322
2025-08-26,Uttar Pradesh,Agra,574,936,195,No,631
2025-08-27,Uttar Pradesh,Agra,240,513,80,No,264
2025-08-28,Uttar Pradesh,Agra,446,628,123,No,490
2025-08-29,Uttar Pradesh,Agra,424,705,68,No,466
2025-08-30,Uttar Pradesh,Agra,89,222,16,No,97
2025-08-31,Uttar Pradesh,Agra,37,50,7,No,40
2025-09-01,Uttar Pradesh,Agra,501,1113,123,No,551
2025-09-02,Uttar Pradesh,Agra,411,875,129,No,452
2025-09-03,Uttar Pradesh,Agra,154,371,23,No,169
2025-09-04,Uttar Pradesh,Agra,203,369,67,No,223
2025-09-05,Uttar Pradesh,Agra,233,537,69,No,256
2025-09-06,Uttar Pradesh,Agra,31,67,5,No,34
2025-09-07,Uttar Pradesh,Agra,24,47,6,No,26
2025-09-08,Uttar Pradesh,Agra,523,671,165,No,575
2025-09-09,Uttar Pradesh,Agra,355,578,103,No,390
2025-09-10,Uttar Pradesh,Agra,368,810,107,No,404
2025-09-11,Uttar Pradesh,Agra,423,663,108,No,465
2025-09-12,Uttar Pradesh,Agra,495,1030,104,No,544
2025-09-13,Uttar Pradesh,Agra,33,46,10,No,36
2025-09-14,Uttar Pradesh,Agra,78,164,13,No,85
2025-09-15,Uttar Pradesh,Agra,522,1266,117,No,574
2025-09-16,Uttar Pradesh,Agra,363,862,75,No,399
2025-09-17,Uttar Pradesh,Agra,273,574,88,No,300
2025-09-18,Uttar Pradesh,Agra,214,492,74,No,235
2025-09-19,Uttar Pradesh,Agra,402,1004,102,No,442
2025-09-20,Uttar Pradesh,Agra,60,132,17,No,66
2025-09-21,Uttar Pradesh,Agra,49,99,7,No,53
2025-09-22,Uttar Pradesh,Agra,582,1139,124,No,640
2025-09-23,Uttar Pradesh,Agra,157,279,47,No,172
2025-09-24,Uttar Pradesh,Agra,405,616,115,No,445
2025-09-25,Uttar Pradesh,Agra,267,470,51,No,293
2025-09-26,Uttar Pradesh,Agra,204,436,51,No,224
2025-09-27,Uttar Pradesh,Agra,72,100,18,No,79
2025-09-28,Uttar Pradesh,Agra,21,35,5,No,23
2025-09-29,Uttar Pradesh,Agra,541,1273,186,No,595
2025-09-30,Uttar Pradesh,Agra,351,506,78,No,386
2025-10-01,Uttar Pradesh,Agra,172,305,51,No,189
2025-10-02,Uttar Pradesh,Agra,488,995,123,No,536
2025-10-03,Uttar Pradesh,Agra,265,520,86,No,291
2025-10-04,Uttar Pradesh,Agra,60,107,14,No,66
2025-10-05,Uttar Pradesh,Agra,94,186,28,No,103
2025-10-06,Uttar Pradesh,Agra,409,777,124,No,449
2025-10-07,Uttar Pradesh,Agra,193,360,57,No,212
2025-10-08,Uttar Pradesh,Agra,414,769,78,No,455
2025-10-09,Uttar Pradesh,Agra,309,651,96,No,339
2025-10-10,Uttar Pradesh,Agra,255,634,75,No,280
2025-10-11,Uttar Pradesh,Agra,70,97,12,No,77
2025-10-12,Uttar Pradesh,Agra,77,102,17,No,84
2025-10-13,Uttar Pradesh,Agra,168,356,58,No,184
2025-10-14,Uttar Pradesh,Agra,363,519,124,No,399
2025-10-15,Uttar Pradesh,Agra,151,229,30,No,166
2025-10-16,Uttar Pradesh,Agra,536,746,102,No,589
2025-10-17,Uttar Pradesh,Agra,171,324,45,No,188
2025-10-18,Uttar Pradesh,Agra,44,80,9,No,48
2025-10-19,Uttar Pradesh,Agra,56,78,18,No,61
2025-10-20,Uttar Pradesh,Agra,335,507,52,No,368
2025-10-21,Uttar Pradesh,Agra,372,778,105,No,409
2025-10-22,Uttar Pradesh,Agra,489,1161,162,No,537
2025-10-23,Uttar Pradesh,Agra,561,1105,163,No,617
2025-10-24,Uttar Pradesh,Agra,486,994,100,No,534
2025-10-25,Uttar Pradesh,Agra,74,143,24,No,81
2025-10-26,Uttar Pradesh,Agra,45,64,14,No,49
2025-10-27,Uttar Pradesh,Agra,183,334,31,No,201
2025-10-28,Uttar Pradesh,Agra,157,246,53,No,172
2025-10-29,Uttar Pradesh,Agra,538,1204,140,No,591
2025-10-30,Uttar Pradesh,Agra,386,658,118,No,424
2025-10-31,Uttar Pradesh,Agra,294,633,92,No,323
2025-11-01,Uttar Pradesh,Agra,25,40,5,No,27
2025-11-02,Uttar Pradesh,Agra,51,127,9,No,56
2025-11-03,Uttar Pradesh,Agra,375,589,131,No,412
2025-11-04,Uttar Pradesh,Agra,580,1336,127,No,638
2025-11-05,Uttar Pradesh,Agra,524,654,160,No,576
2025-11-06,Uttar Pradesh,Agra,425,740,143,No,467
2025-11-07,Uttar Pradesh,Agra,386,565,128,No,424
2025-11-08,Uttar Pradesh,Agra,65,81,12,No,71
2025-11-09,Uttar Pradesh,Agra,49,91,14,No,53
2025-11-10,Uttar Pradesh,Agra,402,952,123,No,442
2025-11-11,Uttar Pradesh,Agra,306,632,60,No,336
2025-11-12,Uttar Pradesh,Agra,550,1059,149,No,605
2025-11-13,Uttar Pradesh,Agra,596,1413,137,No,655
2025-11-14,Uttar Pradesh,Agra,216,479,42,No,237
2025-11-15,Uttar Pradesh,Agra,89,213,18,No,97
2025-11-16,Uttar Pradesh,Agra,40,86,6,No,44
2025-11-17,Uttar Pradesh,Agra,345,506,81,No,379
2025-11-18,Uttar Pradesh,Agra,400,889,63,No,440
2025-11-19,Uttar Pradesh,Agra,418,1043,115,No,459
2025-11-20,Uttar Pradesh,Agra,314,649,76,No,345
2025-11-21,Uttar Pradesh,Agra,297,554,90,No,326
2025-11-22,Uttar Pradesh,Agra,65,125,15,No,71
2025-11-23,Uttar Pradesh,Agra,48,90,15,No,52
2025-11-24,Uttar Pradesh,Agra,444,626,98,No,488
2025-11-25,Uttar Pradesh,Agra,343,675,78,No,377
2025-11-26,Uttar Pradesh,Agra,263,527,83,No,289
2025-11-27,Uttar Pradesh,Agra,438,542,137,No,481
2025-11-28,Uttar Pradesh,Agra,498,1208,75,No,547
2025-11-29,Uttar Pradesh,Agra,43,61,11,No,47
2025-11-30,Uttar Pradesh,Agra,94,145,23,No,103
2025-12-01,Uttar Pradesh,Agra,372,537,66,No,409
2025-12-02,Uttar Pradesh,Agra,460,918,144,No,506
2025-12-03,Uttar Pradesh,Agra,578,784,134,No,635
2025-12-04,Uttar Pradesh,Agra,250,563,41,No,275
2025-12-05,Uttar Pradesh,Agra,205,358,33,No,225
2025-12-06,Uttar Pradesh,Agra,41,79,8,No,45
2025-12-07,Uttar Pradesh,Agra,23,53,5,No,25
2025-12-08,Uttar Pradesh,Agra,225,378,48,No,247
2025-12-09,Uttar Pradesh,Agra,574,1118,88,No,631
2025-12-10,Uttar Pradesh,Agra,482,882,92,No,530
2025-12-11,Uttar Pradesh,Agra,494,671,121,No,543
2025-12-12,Uttar Pradesh,Agra,580,1164,103,No,638
2025-12-13,Uttar Pradesh,Agra,71,161,14,No,78
2025-12-14,Uttar Pradesh,Agra,78,155,18,No,85
2025-12-15,Uttar Pradesh,Agra,303,616,45,No,333
2025-12-16,Uttar Pradesh,Agra,583,931,134,No,641
2025-12-17,Uttar Pradesh,Agra,272,586,90,No,299
2025-12-18,Uttar Pradesh,Agra,449,818,109,No,493
2025-12-19,Uttar Pradesh,Agra,530,992,84,No,583
2025-12-20,Uttar Pradesh,Agra,28,45,6,No,30
2025-12-21,Uttar Pradesh,Agra,65,83,16,No,71
2025-12-22,Uttar Pradesh,Agra,207,463,66,No,227
2025-12-23,Uttar Pradesh,Agra,260,324,47,No,286
2025-12-24,Uttar Pradesh,Agra,294,678,69,No,323
2025-12-25,Uttar Pradesh,Agra,416,666,133,No,457
2025-12-26,Uttar Pradesh,Agra,406,952,102,No,446
2025-12-27,Uttar Pradesh,Agra,68,131,20,No,74
2025-12-28,Uttar Pradesh,Agra,33,49,5,No,36
2025-12-29,Uttar Pradesh,Agra,383,864,69,No,421
2025-12-30,Uttar Pradesh,Agra,180,392,54,No,198
2025-12-31,Uttar Pradesh,Agra,261,576,47,No,287
2025-01-01,Uttar Pradesh,Meerut,473,947,79,No,520
2025-01-02,Uttar Pradesh,Meerut,317,512,79,No,348
2025-01-03,Uttar Pradesh,Meerut,446,541,77,No,490
2025-01-04,Uttar Pradesh,Meerut,91,125,29,No,100
2025-01-05,Uttar Pradesh,Meerut,81,124,26,Yes,89
2025-01-06,Uttar Pradesh,Meerut,225,325,68,No,247
2025-01-07,Uttar Pradesh,Meerut,495,796,136,No,544
2025-01-08,Uttar Pradesh,Meerut,225,342,38,No,247
2025-01-09,Uttar Pradesh,Meerut,273,345,61,No,300
2025-01-10,Uttar Pradesh,Meerut,165,266,47,No,181
2025-01-11,Uttar Pradesh,Meerut,68,110,10,No,74
2025-01-12,Uttar Pradesh,Meerut,48,97,12,No,52
2025-01-13,Uttar Pradesh,Meerut,590,1289,185,No,649
2025-01-14,Uttar Pradesh,Meerut,498,969,115,No,547
2025-01-15,Uttar Pradesh,Meerut,442,860,149,No,486
2025-01-16,Uttar Pradesh,Meerut,593,1025,183,No,652
2025-01-17,Uttar Pradesh,Meerut,363,552,112,No,399
2025-01-18,Uttar Pradesh,Meerut,69,118,17,No,75
2025-01-19,Uttar Pradesh,Meerut,29,67,9,No,31
2025-01-20,Uttar Pradesh,Meerut,530,737,121,No,583
2025-01-21,Uttar Pradesh,Meerut,297,485,82,No,326
2025-01-22,Uttar Pradesh,Meerut,152,259,45,No,167
2025-01-23,Uttar Pradesh,Meerut,253,352,74,No,278
2025-01-24,Uttar Pradesh,Meerut,322,750,77,No,354
2025-01-25,Uttar Pradesh,Meerut,29,45,10,No,31
2025-01-26,Uttar Pradesh,Meerut,59,129,15,No,64
2025-01-27,Uttar Pradesh,Meerut,189,453,45,No,207
2025-01-28,Uttar Pradesh,Meerut,507,732,100,No,557
2025-01-29,Uttar Pradesh,Meerut,548,1224,191,No,602
2025-01-30,Uttar Pradesh,Meerut,209,409,66,No,229
2025-01-31,Uttar Pradesh,Meerut,365,599,108,No,401
2025-02-01,Uttar Pradesh,Meerut,46,104,8,No,50
2025-02-02,Uttar Pradesh,Meerut,31,47,5,No,34
2025-02-03,Uttar Pradesh,Meerut,393,949,121,No,432
2025-02-04,Uttar Pradesh,Meerut,542,830,171,No,596
2025-02-05,Uttar Pradesh,Meerut,286,480,70,No,314
2025-02-06,Uttar Pradesh,Meerut,456,844,126,No,501
2025-02-07,Uttar Pradesh,Meerut,339,673,111,No,372
2025-02-08,Uttar Pradesh,Meerut,60,72,13,No,66
2025-02-09,Uttar Pradesh,Meerut,48,84,11,No,52
2025-02-10,Uttar Pradesh,Meerut,156,190,44,No,171
2025-02-11,Uttar Pradesh,Meerut,535,979,101,No,588
2025-02-12,Uttar Pradesh,Meerut,595,753,155,No,654
2025-02-13,Uttar Pradesh,Meerut,214,366,40,No,235
2025-02-14,Uttar Pradesh,Meerut,308,662,67,No,338
2025-02-15,Uttar Pradesh,Meerut,48,90,11,No,52
2025-02-16,Uttar Pradesh,Meerut,78,156,17,No,85
2025-02-17,Uttar Pradesh,Meerut,318,492,86,No,349
2025-02-18,Uttar Pradesh,Meerut,261,398,69,No,287
2025-02-19,Uttar Pradesh,Meerut,266,346,75,No,292
2025-02-20,Uttar Pradesh,Meerut,472,1068,149,No,519
2025-02-21,Uttar Pradesh,Meerut,508,1073,111,No,558
2025-02-22,Uttar Pradesh,Meerut,71,125,16,No,78
2025-02-23,Uttar Pradesh,Meerut,57,71,13,No,62
2025-02-24,Uttar Pradesh,Meerut,445,653,73,No,489
2025-02-25,Uttar Pradesh,Meerut,243,362,84,No,267
2025-02-26,Uttar Pradesh,Meerut,354,750,83,No,389
2025-02-27,Uttar Pradesh,Meerut,173,230,54,No,190
2025-02-28,Uttar Pradesh,Meerut,481,719,136,No,529
2025-03-01,Uttar Pradesh,Meerut,47,114,10,No,51
2025-03-02,Uttar Pradesh,Meerut,69,133,15,No,75
2025-03-03,Uttar Pradesh,Meerut,463,1101,140,No,509
2025-03-04,Uttar Pradesh,Meerut,531,1203,146,No,584
2025-03-05,Uttar Pradesh,Meerut,382,578,100,No,420
2025-03-06,Uttar Pradesh,Meerut,357,489,106,No,392
2025-03-07,Uttar Pradesh,Meerut,355,862,74,No,390
2025-03-08,Uttar Pradesh,Meerut,85,111,22,No,93
2025-03-09,Uttar Pradesh,Meerut,67,100,13,No,73
2025-03-10,Uttar Pradesh,Meerut,312,392,109,No,343
2025-03-11,Uttar Pradesh,Meerut,430,552,73,No,473
2025-03-12,Uttar Pradesh,Meerut,450,623,87,No,495
2025-03-13,Uttar Pradesh,Meerut,174,376,58,No,191
2025-03-14,Uttar Pradesh,Meerut,199,279,42,No,218
2025-03-15,Uttar Pradesh,Meerut,59,144,19,No,64
2025-03-16,Uttar Pradesh,Meerut,47,101,12,No,51
2025-03-17,Uttar Pradesh,Meerut,401,910,97,No,441
2025-03-18,Uttar Pradesh,Meerut,329,724,66,No,361
2025-03-19,Uttar Pradesh,Meerut,571,1393,158,No,628
2025-03-20,Uttar Pradesh,Meerut,456,1092,139,No,501
2025-03-21,Uttar Pradesh,Meerut,548,810,156,No,602
2025-03-22,Uttar Pradesh,Meerut,84,112,17,No,92
2025-03-23,Uttar Pradesh,Meerut,66,100,18,No,72
2025-03-24,Uttar Pradesh,Meerut,528,1173,81,No,580
2025-03-25,Uttar Pradesh,Meerut,375,746,77,No,412
2025-03-26,Uttar Pradesh,Meerut,313,666,74,No,344
2025-03-27,Uttar Pradesh,Meerut,599,728,111,No,658
2025-03-28,Uttar Pradesh,Meerut,361,499,103,No,397
2025-03-29,Uttar Pradesh,Meerut,59,112,19,No,64
2025-03-30,Uttar Pradesh,Meerut,20,34,3,No,22
2025-03-31,Uttar Pradesh,Meerut,413,914,123,No,454
2025-04-01,Uttar Pradesh,Meerut,295,374,45,No,324
2025-04-02,Uttar Pradesh,Meerut,493,758,88,No,542
2025-04-03,Uttar Pradesh,Meerut,568,844,108,No,624
2025-04-04,Uttar Pradesh,Meerut,264,543,55,No,290
2025-04-05,Uttar Pradesh,Meerut,85,136,25,No,93
2025-04-06,Uttar Pradesh,Meerut,50,88,9,No,55
2025-04-07,Uttar Pradesh,Meerut,210,317,43,No,231
2025-04-08,Uttar Pradesh,Meerut,272,516,73,No,299
2025-04-09,Uttar Pradesh,Meerut,555,869,164,No,610
2025-04-10,Uttar Pradesh,Meerut,459,1117,78,No,504
2025-04-11,Uttar Pradesh,Meerut,504,810,89,Yes,554
2025-04-12,Uttar Pradesh,Meerut,60,116,13,No,66
2025-04-13,Uttar Pradesh,Meerut,78,112,26,No,85
2025-04-14,Uttar Pradesh,Meerut,394,844,121,No,433
2025-04-15,Uttar Pradesh,Meerut,406,980,93,No,446
2025-04-16,Uttar Pradesh,Meerut,152,311,48,No,167
2025-04-17,Uttar Pradesh,Meerut,399,704,62,No,438
2025-04-18,Uttar Pradesh,Meerut,541,1130,87,No,595
2025-04-19,Uttar Pradesh,Meerut,36,60,11,No,39
2025-04-20,Uttar Pradesh,Meerut,44,103,15,No,48
2025-04-21,Uttar Pradesh,Meerut,263,493,66,No,289
2025-04-22,Uttar Pradesh,Meerut,295,492,66,No,324
2025-04-23,Uttar Pradesh,Meerut,593,894,200,No,652
2025-04-24,Uttar Pradesh,Meerut,514,1077,157,No,565
2025-04-25,Uttar Pradesh,Meerut,593,1077,131,No,652
2025-04-26,Uttar Pradesh,Meerut,23,52,4,No,25
2025-04-27,Uttar Pradesh,Meerut,82,202,21,No,90
2025-04-28,Uttar Pradesh,Meerut,239,553,80,No,262
2025-04-29,Uttar Pradesh,Meerut,599,1126,113,No,658
2025-04-30,Uttar Pradesh,Meerut,398,724,95,No,437
2025-05-01,Uttar Pradesh,Meerut,196,328,59,No,215
2025-05-02,Uttar Pradesh,Meerut,583,733,105,No,641
2025-05-03,Uttar Pradesh,Meerut,91,117,24,No,100
2025-05-04,Uttar Pradesh,Meerut,21,32,3,No,23
2025-05-05,Uttar Pradesh,Meerut,321,679,80,No,353
2025-05-06,Uttar Pradesh,Meerut,553,1197,147,No,608
2025-05-07,Uttar Pradesh,Meerut,464,973,133,No,510
2025-05-08,Uttar Pradesh,Meerut,267,561,61,No,293
2025-05-09,Uttar Pradesh,Meerut,433,728,124,No,476
2025-05-10,Uttar Pradesh,Meerut,97,154,15,No,106
2025-05-11,Uttar Pradesh,Meerut,33,77,9,No,36
2025-05-12,Uttar Pradesh,Meerut,358,881,82,No,393
2025-05-13,Uttar Pradesh,Meerut,365,675,112,No,401
2025-05-14,Uttar Pradesh,Meerut,506,1173,128,No,556
2025-05-15,Uttar Pradesh,Meerut,419,774,88,No,460
2025-05-16,Uttar Pradesh,Meerut,265,528,43,No,291
2025-05-17,Uttar Pradesh,Meerut,62,143,13,No,68
2025-05-18,Uttar Pradesh,Meerut,55,79,17,No,60
2025-05-19,Uttar Pradesh,Meerut,181,306,45,No,199
2025-05-20,Uttar Pradesh,Meerut,177,370,33,No,194
2025-05-21,Uttar Pradesh,Meerut,322,390,112,No,354
2025-05-22,Uttar Pradesh,Meerut,577,972,99,No,634
2025-05-23,Uttar Pradesh,Meerut,272,651,88,No,299
2025-05-24,Uttar Pradesh,Meerut,29,62,5,No,31
2025-05-25,Uttar Pradesh,Meerut,61,96,10,No,67
2025-05-26,Uttar Pradesh,Meerut,404,681,141,No,444
2025-05-27,Uttar Pradesh,Meerut,443,847,107,No,487
2025-05-28,Uttar Pradesh,Meerut,586,748,146,No,644
2025-05-29,Uttar Pradesh,Meerut,340,667,92,No,374
2025-05-30,Uttar Pradesh,Meerut,428,927,85,No,470
2025-05-31,Uttar Pradesh,Meerut,90,127,15,No,99
2025-06-01,Uttar Pradesh,Meerut,61,113,16,No,67
2025-06-02,Uttar Pradesh,Meerut,595,1267,178,No,654
2025-06-03,Uttar Pradesh,Meerut,176,332,52,No,193
2025-06-04,Uttar Pradesh,Meerut,363,853,125,No,399
2025-06-05,Uttar Pradesh,Meerut,428,960,140,No,470
2025-06-06,Uttar Pradesh,Meerut,288,669,55,No,316
2025-06-07,Uttar Pradesh,Meerut,22,45,3,No,24
2025-06-08,Uttar Pradesh,Meerut,76,101,15,No,83
2025-06-09,Uttar Pradesh,Meerut,382,811,67,No,420
2025-06-10,Uttar Pradesh,Meerut,441,676,80,No,485
2025-06-11,Uttar Pradesh,Meerut,385,525,126,No,423
2025-06-12,Uttar Pradesh,Meerut,542,1187,148,No,596
2025-06-13,Uttar Pradesh,Meerut,222,417,48,No,244
2025-06-14,Uttar Pradesh,Meerut,22,52,6,No,24
2025-06-15,Uttar Pradesh,Meerut,62,109,10,No,68
2025-06-16,Uttar Pradesh,Meerut,564,1053,170,No,620
2025-06-17,Uttar Pradesh,Meerut,234,301,74,No,257
2025-06-18,Uttar Pradesh,Meerut,582,1356,169,No,640
2025-06-19,Uttar Pradesh,Meerut,542,1011,175,No,596
2025-06-20,Uttar Pradesh,Meerut,380,740,102,No,418
2025-06-21,Uttar Pradesh,Meerut,52,68,12,No,57
2025-06-22,Uttar Pradesh,Meerut,70,93,14,No,77
2025-06-23,Uttar Pradesh,Meerut,161,295,37,No,177
2025-06-24,Uttar Pradesh,Meerut,243,438,55,No,267
2025-06-25,Uttar Pradesh,Meerut,401,828,129,No,441
2025-06-26,Uttar Pradesh,Meerut,160,313,32,No,176
2025-06-27,Uttar Pradesh,Meerut,326,558,68,No,358
2025-06-28,Uttar Pradesh,Meerut,85,107,25,No,93
2025-06-29,Uttar Pradesh,Meerut,23,53,5,No,25
2025-06-30,Uttar Pradesh,Meerut,560,1029,159,No,616
2025-07-01,Uttar Pradesh,Meerut,362,542,90,No,398
2025-07-02,Uttar Pradesh,Meerut,593,1269,104,No,652
2025-07-03,Uttar Pradesh,Meerut,219,288,35,No,240
2025-07-04,Uttar Pradesh,Meerut,438,792,134,No,481
2025-07-05,Uttar Pradesh,Meerut,57,135,14,No,62
2025-07-06,Uttar Pradesh,Meerut,42,64,11,No,46
2025-07-07,Uttar Pradesh,Meerut,391,891,112,No,430
2025-07-08,Uttar Pradesh,Meerut,594,1295,161,No,653
2025-07-09,Uttar Pradesh,Meerut,387,877,133,No,425
2025-07-10,Uttar Pradesh,Meerut,408,635,70,No,448
2025-07-11,Uttar Pradesh,Meerut,538,894,185,No,591
2025-07-12,Uttar Pradesh,Meerut,29,37,10,No,31
2025-07-13,Uttar Pradesh,Meerut,68,105,10,No,74
2025-07-14,Uttar Pradesh,Meerut,392,770,122,No,431
2025-07-15,Uttar Pradesh,Meerut,503,1250,125,No,553
2025-07-16,Uttar Pradesh,Meerut,529,1185,144,No,581
2025-07-17,Uttar Pradesh,Meerut,436,913,140,No,479
2025-07-18,Uttar Pradesh,Meerut,324,468,100,No,356
2025-07-19,Uttar Pradesh,Meerut,47,77,8,No,51
2025-07-20,Uttar Pradesh,Meerut,30,57,7,No,33
2025-07-21,Uttar Pradesh,Meerut,322,564,88,No,354
2025-07-22,Uttar Pradesh,Meerut,254,498,70,No,279
2025-07-23,Uttar Pradesh,Meerut,362,695,63,No,398
2025-07-24,Uttar Pradesh,Meerut,324,450,93,No,356
2025-07-25,Uttar Pradesh,Meerut,288,346,49,No,316
2025-07-26,Uttar Pradesh,Meerut,73,161,23,No,80
