Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-05-12,Uttar Pradesh,Agra,202,439,42,No,222
2025-05-13,Uttar Pradesh,Agra,212,525,43,No,233
2025-05-14,Uttar Pradesh,Agra,390,973,73,No,429
2025-05-15,Uttar Pradesh,Agra,382,467,103,No,420
2025-05-16,Uttar Pradesh,Agra,419,868,131,No,460
2025-05-17,Uttar Pradesh,Agra,71,153,14,No,78
2025-05-18,Uttar Pradesh,Agra,86,141,16,No,94
2025-05-19,Uttar Pradesh,Agra,503,855,136,No,553
2025-05-20,Uttar Pradesh,Agra,377,902,67,No,414
2025-05-21,Uttar Pradesh,Agra,350,757,59,No,385
2025-05-22,Uttar Pradesh,Agra,597,1167,112,No,656
2025-05-23,Uttar Pradesh,Agra,206,342,52,No,226
2025-05-24,Uttar Pradesh,Agra,54,85,18,No,59
2025-05-25,Uttar Pradesh,Agra,58,69,12,No,63
2025-05-26,Uttar Pradesh,Agra,590,839,147,No,649
2025-05-27,Uttar Pradesh,Agra,484,1099,154,No,532
2025-05-28,Uttar Pradesh,Agra,344,797,67,No,378
2025-05-29,Uttar Pradesh,Agra,484,937,91,No,532
2025-05-30,Uttar Pradesh,Agra,537,754,89,No,590
2025-05-31,Uttar Pradesh,Agra,21,51,4,No,23
2025-06-01,Uttar Pradesh,Agra,56,105,10,No,61
2025-06-02,Uttar Pradesh,Agra,566,841,96,No,622
2025-06-03,Uttar Pradesh,Agra,572,798,118,No,629
2025-06-04,Uttar Pradesh,Agra,377,551,82,No,414
2025-06-05,Uttar Pradesh,Agra,275,446,48,No,302
2025-06-06,Uttar Pradesh,Agra,465,784,79,No,511
2025-06-07,Uttar Pradesh,Agra,38,79,9,No,41
2025-06-08,Uttar Pradesh,Agra,89,167,27,No,97
2025-06-09,Uttar Pradesh,Agra,407,965,66,No,447
2025-06-10,Uttar Pradesh,Agra,225,274,65,No,247
2025-06-11,Uttar Pradesh,Agra,191,346,53,No,210
2025-06-12,Uttar Pradesh,Agra,495,977,155,No,544
2025-06-13,Uttar Pradesh,Agra,183,452,33,No,201
2025-06-14,Uttar Pradesh,Agra,58,97,11,No,63
2025-06-15,Uttar Pradesh,Agra,60,128,10,No,66
2025-06-16,Uttar Pradesh,Agra,154,226,50,No,169
2025-06-17,Uttar Pradesh,Agra,477,612,106,No,524
2025-06-18,Uttar Pradesh,Agra,334,643,85,No,367
2025-06-19,Uttar Pradesh,Agra,498,766,76,No,547
2025-06-20,Uttar Pradesh,Agra,152,379,29,Yes,167
2025-06-21,Uttar Pradesh,Agra,39,64,7,No,42
2025-06-22,Uttar Pradesh,Agra,83,140,22,No,91
2025-06-23,Uttar Pradesh,Agra,414,964,118,No,455
2025-06-24,Uttar Pradesh,Agra,164,364,50,No,180
2025-06-25,Uttar Pradesh,Agra,544,961,133,No,598
2025-06-26,Uttar Pradesh,Agra,576,1059,87,No,633
2025-06-27,Uttar Pradesh,Agra,371,594,80,No,408
2025-06-28,Uttar Pradesh,Agra,44,55,14,No,48
2025-06-29,Uttar Pradesh,Agra,32,63,4,No,35
2025-06-30,Uttar Pradesh,Agra,317,490,75,No,348
2025-07-01,Uttar Pradesh,Agra,402,557,128,No,442
2025-07-02,Uttar Pradesh,Agra,543,839,91,No,597
2025-07-03,Uttar Pradesh,Agra,176,302,47,No,193
2025-07-04,Uttar Pradesh,Agra,290,513,44,No,319
2025-07-05,Uttar Pradesh,Agra,77,154,16,No,84
2025-07-06,Uttar Pradesh,Agra,90,206,19,No,99
2025-07-07,Uttar Pradesh,Agra,515,1232,132,No,566
2025-07-08,Uttar Pradesh,Agra,248,565,77,No,272
2025-07-09,Uttar Pradesh,Agra,396,512,116,No,435
2025-07-10,Uttar Pradesh,Agra,446,535,138,No,490
2025-07-11,Uttar Pradesh,Agra,433,1057,131,No,476
2025-07-12,Uttar Pradesh,Agra,27,64,6,No,29
2025-07-13,Uttar Pradesh,Agra,58,143,11,No,63
2025-07-14,Uttar Pradesh,Agra,311,669,67,No,342
2025-07-15,Uttar Pradesh,Agra,160,221,36,No,176
2025-07-16,Uttar Pradesh,Agra,269,635,40,No,295
2025-07-17,Uttar Pradesh,Agra,388,673,104,No,426
2025-07-18,Uttar Pradesh,Agra,439,638,128,No,482
2025-07-19,Uttar Pradesh,Agra,42,98,9,No,46
2025-07-20,Uttar Pradesh,Agra,43,55,13,No,47
2025-07-21,Uttar Pradesh,Agra,347,433,98,No,381
2025-07-22,Uttar Pradesh,Agra,562,785,177,No,618
2025-07-23,Uttar Pradesh,Agra,386,511,72,No,424
2025-07-24,Uttar Pradesh,Agra,170,228,44,No,187
2025-07-25,Uttar Pradesh,Agra,431,655,70,No,474
2025-07-26,Uttar Pradesh,Agra,42,62,11,No,46
2025-07-27,Uttar Pradesh,Agra,84,102,14,No,92
2025-07-28,Uttar Pradesh,Agra,592,765,118,No,651
2025-07-29,Uttar Pradesh,Agra,204,430,55,No,224
2025-07-30,Uttar Pradesh,Agra,548,1092,132,No,602
2025-07-31,Uttar Pradesh,Agra,323,564,98,No,355
2025-08-01,Uttar Pradesh,Agra,397,568,66,No,436
2025-08-02,Uttar Pradesh,Agra,23,28,6,No,25
2025-08-03,Uttar Pradesh,Agra,35,64,7,No,38
2025-08-04,Uttar Pradesh,Agra,535,1173,165,No,588
2025-08-05,Uttar Pradesh,Agra,151,307,46,No,166
2025-08-06,Uttar Pradesh,Agra,529,1141,152,No,581
2025-08-07,Uttar Pradesh,Agra,235,381,76,No,258
2025-08-08,Uttar Pradesh,Agra,503,906,130,No,553
2025-08-09,Uttar Pradesh,Agra,87,136,23,No,95
2025-08-10,Uttar Pradesh,Agra,64,139,14,No,70
2025-08-11,Uttar Pradesh,Agra,388,623,69,No,426
2025-08-12,Uttar Pradesh,Agra,301,696,74,No,331
2025-08-13,Uttar Pradesh,Agra,545,693,97,No,599
2025-08-14,Uttar Pradesh,Agra,335,409,62,No,368
2025-08-15,Uttar Pradesh,Agra,468,700,143,No,514
2025-08-16,Uttar Pradesh,Agra,53,79,17,No,58
2025-08-17,Uttar Pradesh,Agra,25,37,4,No,27
2025-08-18,Uttar Pradesh,Agra,219,372,66,No,240
2025-08-19,Uttar Pradesh,Agra,342,599,70,No,376
2025-08-20,Uttar Pradesh,Agra,306,462,55,No,336
2025-08-21,Uttar Pradesh,Agra,356,692,119,No,391
2025-08-22,Uttar Pradesh,Agra,183,226,39,No,201
2025-08-23,Uttar Pradesh,Agra,74,133,21,No,81
2025-08-24,Uttar Pradesh,Agra,53,126,11,No,58
2025-08-25,Uttar Pradesh,Agra,562,1109,175,No,618
2025-08-26,Uttar Pradesh,Agra,180,324,36,No,198
2025-08-27,Uttar Pradesh,Agra,588,1294,97,No,646
2025-08-28,Uttar Pradesh,Agra,289,579,62,No,317
2025-08-29,Uttar Pradesh,Agra,441,1046,144,No,485
2025-08-30,Uttar Pradesh,Agra,45,87,6,No,49
2025-08-31,Uttar Pradesh,Agra,76,171,25,No,83
2025-09-01,Uttar Pradesh,Agra,393,713,115,No,432
2025-09-02,Uttar Pradesh,Agra,545,1069,96,No,599
2025-09-03,Uttar Pradesh,Agra,183,250,29,No,201
2025-09-04,Uttar Pradesh,Agra,568,1253,95,No,624
2025-09-05,Uttar Pradesh,Agra,367,571,99,No,403
2025-09-06,Uttar Pradesh,Agra,73,144,22,No,80
2025-09-07,Uttar Pradesh,Agra,62,139,15,No,68
2025-09-08,Uttar Pradesh,Agra,348,786,65,Yes,382
2025-09-09,Uttar Pradesh,Agra,192,250,38,No,211
2025-09-10,Uttar Pradesh,Agra,231,420,49,No,254
2025-09-11,Uttar Pradesh,Agra,163,283,33,No,179
2025-09-12,Uttar Pradesh,Agra,368,594,64,No,404
2025-09-13,Uttar Pradesh,Agra,28,48,8,No,30
2025-09-14,Uttar Pradesh,Agra,78,113,12,No,85
2025-09-15,Uttar Pradesh,Agra,497,1194,83,No,546
2025-09-16,Uttar Pradesh,Agra,161,341,34,No,177
2025-09-17,Uttar Pradesh,Agra,450,807,86,No,495
2025-09-18,Uttar Pradesh,Agra,279,475,65,No,306
2025-09-19,Uttar Pradesh,Agra,373,588,67,No,410
2025-09-20,Uttar Pradesh,Agra,77,189,21,No,84
2025-09-21,Uttar Pradesh,Agra,23,32,7,No,25
2025-09-22,Uttar Pradesh,Agra,217,381,65,No,238
2025-09-23,Uttar Pradesh,Agra,530,756,176,No,583
2025-09-24,Uttar Pradesh,Agra,526,644,170,No,578
2025-09-25,Uttar Pradesh,Agra,364,685,96,No,400
2025-09-26,Uttar Pradesh,Agra,165,327,35,No,181
2025-09-27,Uttar Pradesh,Agra,29,70,6,No,31
2025-09-28,Uttar Pradesh,Agra,42,87,11,No,46
2025-09-29,Uttar Pradesh,Agra,482,1144,85,No,530
2025-09-30,Uttar Pradesh,Agra,467,803,134,No,513
2025-10-01,Uttar Pradesh,Agra,370,470,103,No,407
2025-10-02,Uttar Pradesh,Agra,545,888,159,No,599
2025-10-03,Uttar Pradesh,Agra,386,563,119,No,424
2025-10-04,Uttar Pradesh,Agra,51,86,14,No,56
2025-10-05,Uttar Pradesh,Agra,26,37,6,No,28
2025-10-06,Uttar Pradesh,Agra,304,402,48,No,334
2025-10-07,Uttar Pradesh,Agra,232,293,51,No,255
2025-10-08,Uttar Pradesh,Agra,196,479,64,No,215
2025-10-09,Uttar Pradesh,Agra,178,338,40,No,195
2025-10-10,Uttar Pradesh,Agra,519,899,150,No,570
2025-10-11,Uttar Pradesh,Agra,81,121,18,No,89
2025-10-12,Uttar Pradesh,Agra,93,198,15,No,102
2025-10-13,Uttar Pradesh,Agra,549,692,157,No,603
2025-10-14,Uttar Pradesh,Agra,280,440,97,No,308
2025-10-15,Uttar Pradesh,Agra,187,234,64,No,205
2025-10-16,Uttar Pradesh,Agra,216,524,35,No,237
2025-10-17,Uttar Pradesh,Agra,264,508,57,No,290
2025-10-18,Uttar Pradesh,Agra,50,114,13,No,55
2025-10-19,Uttar Pradesh,Agra,65,136,16,No,71
2025-10-20,Uttar Pradesh,Agra,169,309,41,No,185
2025-10-21,Uttar Pradesh,Agra,261,470,44,No,287
2025-10-22,Uttar Pradesh,Agra,551,1336,83,No,606
2025-10-23,Uttar Pradesh,Agra,521,1174,180,No,573
2025-10-24,Uttar Pradesh,Agra,289,407,54,No,317
2025-10-25,Uttar Pradesh,Agra,29,40,10,No,31
2025-10-26,Uttar Pradesh,Agra,73,107,25,No,80
2025-10-27,Uttar Pradesh,Agra,166,251,47,No,182
2025-10-28,Uttar Pradesh,Agra,184,338,33,No,202
2025-10-29,Uttar Pradesh,Agra,279,343,85,No,306
2025-10-30,Uttar Pradesh,Agra,474,1052,145,No,521
2025-10-31,Uttar Pradesh,Agra,537,839,85,No,590
2025-11-01,Uttar Pradesh,Agra,78,135,16,No,85
2025-11-02,Uttar Pradesh,Agra,99,135,26,No,108
2025-11-03,Uttar Pradesh,Agra,549,975,145,No,603
2025-11-04,Uttar Pradesh,Agra,424,658,63,No,466
2025-11-05,Uttar Pradesh,Agra,473,638,106,No,520
2025-11-06,Uttar Pradesh,Agra,252,373,62,No,277
2025-11-07,Uttar Pradesh,Agra,478,605,131,No,525
2025-11-08,Uttar Pradesh,Agra,35,63,10,No,38
2025-11-09,Uttar Pradesh,Agra,93,142,26,No,102
2025-11-10,Uttar Pradesh,Agra,359,825,69,No,394
2025-11-11,Uttar Pradesh,Agra,484,902,81,No,532
2025-11-12,Uttar Pradesh,Agra,450,1007,90,No,495
2025-11-13,Uttar Pradesh,Agra,240,312,43,No,264
2025-11-14,Uttar Pradesh,Agra,178,402,48,No,195
2025-11-15,Uttar Pradesh,Agra,61,109,17,No,67
2025-11-16,Uttar Pradesh,Agra,77,138,15,No,84
2025-11-17,Uttar Pradesh,Agra,337,627,111,No,370
2025-11-18,Uttar Pradesh,Agra,374,548,85,No,411
2025-11-19,Uttar Pradesh,Agra,307,672,46,Yes,337
2025-11-20,Uttar Pradesh,Agra,502,1066,83,No,552
2025-11-21,Uttar Pradesh,Agra,355,878,79,No,390
2025-11-22,Uttar Pradesh,Agra,43,103,12,No,47
2025-11-23,Uttar Pradesh,Agra,32,39,5,No,35
2025-11-24,Uttar Pradesh,Agra,193,302,34,No,212
2025-11-25,Uttar Pradesh,Agra,595,1350,104,No,654
2025-11-26,Uttar Pradesh,Agra,173,268,28,No,190
2025-11-27,Uttar Pradesh,Agra,157,292,38,No,172
2025-11-28,Uttar Pradesh,Agra,216,353,40,No,237
2025-11-29,Uttar Pradesh,Agra,90,198,16,No,99
2025-11-30,Uttar Pradesh,Agra,56,121,15,No,61
2025-12-01,Uttar Pradesh,Agra,218,403,71,No,239
2025-12-02,Uttar Pradesh,Agra,546,761,127,No,600
2025-12-03,Uttar Pradesh,Agra,578,1325,92,No,635
2025-12-04,Uttar Pradesh,Agra,544,1216,125,No,598
2025-12-05,Uttar Pradesh,Agra,197,478,46,No,216
2025-12-06,Uttar Pradesh,Agra,33,79,11,No,36
2025-12-07,Uttar Pradesh,Agra,99,233,29,No,108
2025-12-08,Uttar Pradesh,Agra,247,319,56,No,271
2025-12-09,Uttar Pradesh,Agra,305,528,54,No,335
2025-12-10,Uttar Pradesh,Agra,451,825,73,No,496
2025-12-11,Uttar Pradesh,Agra,577,1011,106,No,634
2025-12-12,Uttar Pradesh,Agra,499,1146,164,No,548
2025-12-13,Uttar Pradesh,Agra,87,164,18,No,95
2025-12-14,Uttar Pradesh,Agra,84,113,28,No,92
2025-12-15,Uttar Pradesh,Agra,418,519,122,No,459
2025-12-16,Uttar Pradesh,Agra,418,609,94,No,459
2025-12-17,Uttar Pradesh,Agra,418,850,119,No,459
2025-12-18,Uttar Pradesh,Agra,350,739,117,No,385
2025-12-19,Uttar Pradesh,Agra,254,345,77,No,279
2025-12-20,Uttar Pradesh,Agra,77,156,26,No,84
2025-12-21,Uttar Pradesh,Agra,53,102,12,No,58
2025-12-22,Uttar Pradesh,Agra,238,488,44,No,261
2025-12-23,Uttar Pradesh,Agra,452,822,134,No,497
2025-12-24,Uttar Pradesh,Agra,420,959,95,No,462
2025-12-25,Uttar Pradesh,Agra,419,854,127,No,460
2025-12-26,Uttar Pradesh,Agra,249,414,57,No,273
2025-12-27,Uttar Pradesh,Agra,73,136,23,No,80
2025-12-28,Uttar Pradesh,Agra,76,149,18,No,83
2025-12-29,Uttar Pradesh,Agra,438,727,98,No,481
2025-12-30,Uttar Pradesh,Agra,532,801,156,No,585
2025-12-31,Uttar Pradesh,Agra,470,998,158,No,517
2025-01-01,Uttar Pradesh,Meerut,156,344,23,No,171
2025-01-02,Uttar Pradesh,Meerut,210,292,66,No,231
2025-01-03,Uttar Pradesh,Meerut,551,1212,113,No,606
2025-01-04,Uttar Pradesh,Meerut,44,69,6,No,48
2025-01-05,Uttar Pradesh,Meerut,44,95,9,No,48
2025-01-06,Uttar Pradesh,Meerut,194,388,54,No,213
2025-01-07,Uttar Pradesh,Meerut,555,1146,167,No,610
2025-01-08,Uttar Pradesh,Meerut,576,827,139,No,633
2025-01-09,Uttar Pradesh,Meerut,587,797,94,No,645
2025-01-10,Uttar Pradesh,Meerut,409,517,63,No,449
2025-01-11,Uttar Pradesh,Meerut,54,81,17,No,59
2025-01-12,Uttar Pradesh,Meerut,41,69,8,No,45
2025-01-13,Uttar Pradesh,Meerut,384,835,88,No,422
2025-01-14,Uttar Pradesh,Meerut,257,588,52,No,282
2025-01-15,Uttar Pradesh,Meerut,591,1400,134,No,650
2025-01-16,Uttar Pradesh,Meerut,334,764,90,No,367
2025-01-17,Uttar Pradesh,Meerut,351,806,102,No,386
2025-01-18,Uttar Pradesh,Meerut,55,84,10,No,60
2025-01-19,Uttar Pradesh,Meerut,98,185,16,No,107
2025-01-20,Uttar Pradesh,Meerut,380,853,87,No,418
2025-01-21,Uttar Pradesh,Meerut,318,593,101,No,349
2025-01-22,Uttar Pradesh,Meerut,511,792,174,No,562
2025-01-23,Uttar Pradesh,Meerut,389,510,99,No,427
2025-01-24,Uttar Pradesh,Meerut,341,501,59,No,375
2025-01-25,Uttar Pradesh,Meerut,34,68,10,No,37
2025-01-26,Uttar Pradesh,Meerut,33,59,6,No,36
2025-01-27,Uttar Pradesh,Meerut,234,451,56,No,257
2025-01-28,Uttar Pradesh,Meerut,273,349,70,No,300
2025-01-29,Uttar Pradesh,Meerut,460,709,79,Yes,506
2025-01-30,Uttar Pradesh,Meerut,526,1021,168,No,578
2025-01-31,Uttar Pradesh,Meerut,390,552,125,No,429
2025-02-01,Uttar Pradesh,Meerut,85,210,25,No,93
2025-02-02,Uttar Pradesh,Meerut,46,107,12,No,50
2025-02-03,Uttar Pradesh,Meerut,230,429,51,No,253
2025-02-04,Uttar Pradesh,Meerut,333,483,107,No,366
2025-02-05,Uttar Pradesh,Meerut,339,586,85,No,372
2025-02-06,Uttar Pradesh,Meerut,265,611,70,No,291
2025-02-07,Uttar Pradesh,Meerut,328,744,53,No,360
2025-02-08,Uttar Pradesh,Meerut,63,117,16,No,69
2025-02-09,Uttar Pradesh,Meerut,70,147,20,No,77
2025-02-10,Uttar Pradesh,Meerut,312,387,104,No,343
2025-02-11,Uttar Pradesh,Meerut,371,814,66,No,408
2025-02-12,Uttar Pradesh,Meerut,225,336,50,No,247
2025-02-13,Uttar Pradesh,Meerut,578,1352,88,No,635
2025-02-14,Uttar Pradesh,Meerut,555,961,193,No,610
2025-02-15,Uttar Pradesh,Meerut,34,65,11,No,37
2025-02-16,Uttar Pradesh,Meerut,73,125,21,No,80
2025-02-17,Uttar Pradesh,Meerut,186,375,30,No,204
2025-02-18,Uttar Pradesh,Meerut,170,213,58,No,187
2025-02-19,Uttar Pradesh,Meerut,184,349,36,No,202
2025-02-20,Uttar Pradesh,Meerut,376,729,98,No,413
2025-02-21,Uttar Pradesh,Meerut,349,730,58,No,383
2025-02-22,Uttar Pradesh,Meerut,31,54,8,No,34
2025-02-23,Uttar Pradesh,Meerut,57,112,16,No,62
2025-02-24,Uttar Pradesh,Meerut,244,440,70,No,268
2025-02-25,Uttar Pradesh,Meerut,400,799,101,No,440
2025-02-26,Uttar Pradesh,Meerut,599,1315,133,No,658
2025-02-27,Uttar Pradesh,Meerut,415,1010,97,No,456
2025-02-28,Uttar Pradesh,Meerut,522,749,159,No,574
2025-03-01,Uttar Pradesh,Meerut,60,144,14,No,66
2025-03-02,Uttar Pradesh,Meerut,63,101,14,No,69
2025-03-03,Uttar Pradesh,Meerut,235,549,56,No,258
2025-03-04,Uttar Pradesh,Meerut,215,393,55,No,236
2025-03-05,Uttar Pradesh,Meerut,184,396,47,No,202
2025-03-06,Uttar Pradesh,Meerut,191,388,33,Yes,210
2025-03-07,Uttar Pradesh,Meerut,166,250,56,No,182
2025-03-08,Uttar Pradesh,Meerut,86,109,18,No,94
2025-03-09,Uttar Pradesh,Meerut,95,124,32,No,104
2025-03-10,Uttar Pradesh,Meerut,489,1123,122,No,537
2025-03-11,Uttar Pradesh,Meerut,361,730,91,No,397
2025-03-12,Uttar Pradesh,Meerut,202,397,42,No,222
2025-03-13,Uttar Pradesh,Meerut,480,1171,72,No,528
2025-03-14,Uttar Pradesh,Meerut,464,1053,133,No,510
2025-03-15,Uttar Pradesh,Meerut,43,67,9,No,47
2025-03-16,Uttar Pradesh,Meerut,81,193,27,No,89
2025-03-17,Uttar Pradesh,Meerut,355,716,56,No,390
2025-03-18,Uttar Pradesh,Meerut,310,505,93,No,341
2025-03-19,Uttar Pradesh,Meerut,309,422,75,No,339
2025-03-20,Uttar Pradesh,Meerut,303,663,58,No,333
2025-03-21,Uttar Pradesh,Meerut,595,1316,96,No,654
2025-03-22,Uttar Pradesh,Meerut,49,98,12,No,53
2025-03-23,Uttar Pradesh,Meerut,45,84,15,No,49
2025-03-24,Uttar Pradesh,Meerut,194,359,33,No,213
2025-03-25,Uttar Pradesh,Meerut,305,598,99,No,335
2025-03-26,Uttar Pradesh,Meerut,487,865,161,No,535
2025-03-27,Uttar Pradesh,Meerut,324,760,79,No,356
2025-03-28,Uttar Pradesh,Meerut,386,635,79,No,424
2025-03-29,Uttar Pradesh,Meerut,50,66,15,No,55
2025-03-30,Uttar Pradesh,Meerut,41,83,7,No,45
2025-03-31,Uttar Pradesh,Meerut,235,531,69,No,258
2025-04-01,Uttar Pradesh,Meerut,586,830,126,No,644
2025-04-02,Uttar Pradesh,Meerut,454,592,89,No,499
2025-04-03,Uttar Pradesh,Meerut,413,881,76,No,454
2025-04-04,Uttar Pradesh,Meerut,321,521,90,No,353
2025-04-05,Uttar Pradesh,Meerut,93,163,30,No,102
2025-04-06,Uttar Pradesh,Meerut,45,83,14,No,49
2025-04-07,Uttar Pradesh,Meerut,580,836,122,No,638
2025-04-08,Uttar Pradesh,Meerut,439,653,150,No,482
2025-04-09,Uttar Pradesh,Meerut,462,776,138,No,508
2025-04-10,Uttar Pradesh,Meerut,424,798,97,No,466
2025-04-11,Uttar Pradesh,Meerut,434,935,68,No,477
2025-04-12,Uttar Pradesh,Meerut,65,149,16,No,71
2025-04-13,Uttar Pradesh,Meerut,25,57,5,No,27
2025-04-14,Uttar Pradesh,Meerut,246,587,66,No,270
2025-04-15,Uttar Pradesh,Meerut,457,864,96,No,502
2025-04-16,Uttar Pradesh,Meerut,308,502,103,No,338
2025-04-17,Uttar Pradesh,Meerut,379,846,119,No,416
2025-04-18,Uttar Pradesh,Meerut,599,1257,180,No,658
2025-04-19,Uttar Pradesh,Meerut,31,45,5,No,34
2025-04-20,Uttar Pradesh,Meerut,57,102,15,No,62
2025-04-21,Uttar Pradesh,Meerut,259,382,38,No,284
2025-04-22,Uttar Pradesh,Meerut,490,830,127,No,539
2025-04-23,Uttar Pradesh,Meerut,246,322,43,No,270
2025-04-24,Uttar Pradesh,Meerut,376,838,114,No,413
2025-04-25,Uttar Pradesh,Meerut,273,362,78,No,300
2025-04-26,Uttar Pradesh,Meerut,24,33,4,No,26
2025-04-27,Uttar Pradesh,Meerut,84,197,14,No,92
2025-04-28,Uttar Pradesh,Meerut,311,437,55,No,342
2025-04-29,Uttar Pradesh,Meerut,529,1217,177,No,581
2025-04-30,Uttar Pradesh,Meerut,402,821,69,No,442
2025-05-01,Uttar Pradesh,Meerut,401,854,68,No,441
2025-05-02,Uttar Pradesh,Meerut,222,344,41,No,244
2025-05-03,Uttar Pradesh,Meerut,56,90,14,No,61
2025-05-04,Uttar Pradesh,Meerut,53,81,13,No,58
2025-05-05,Uttar Pradesh,Meerut,356,492,86,No,391
2025-05-06,Uttar Pradesh,Meerut,283,632,93,No,311
2025-05-07,Uttar Pradesh,Meerut,166,278,34,No,182
2025-05-08,Uttar Pradesh,Meerut,430,534,124,No,473
2025-05-09,Uttar Pradesh,Meerut,419,849,79,No,460
2025-05-10,Uttar Pradesh,Meerut,26,44,8,No,28
2025-05-11,Uttar Pradesh,Meerut,64,133,16,No,70
2025-05-12,Uttar Pradesh,Meerut,452,1122,145,No,497
2025-05-13,Uttar Pradesh,Meerut,278,505,49,No,305
2025-05-14,Uttar Pradesh,Meerut,491,1207,111,No,540
2025-05-15,Uttar Pradesh,Meerut,322,392,81,No,354
2025-05-16,Uttar Pradesh,Meerut,414,626,131,No,455
2025-05-17,Uttar Pradesh,Meerut,68,97,16,No,74
2025-05-18,Uttar Pradesh,Meerut,93,216,27,No,102
2025-05-19,Uttar Pradesh,Meerut,308,651,81,No,338
2025-05-20,Uttar Pradesh,Meerut,445,589,87,No,489
2025-05-21,Uttar Pradesh,Meerut,511,999,163,No,562
2025-05-22,Uttar Pradesh,Meerut,508,611,108,No,558
2025-05-23,Uttar Pradesh,Meerut,150,277,43,No,165
2025-05-24,Uttar Pradesh,Meerut,74,126,12,No,81
2025-05-25,Uttar Pradesh,Meerut,82,127,20,No,90
2025-05-26,Uttar Pradesh,Meerut,397,632,137,No,436
2025-05-27,Uttar Pradesh,Meerut,514,756,89,No,565
2025-05-28,Uttar Pradesh,Meerut,313,503,75,No,344
2025-05-29,Uttar Pradesh,Meerut,457,992,68,No,502
2025-05-30,Uttar Pradesh,Meerut,360,524,90,No,396
2025-05-31,Uttar Pradesh,Meerut,39,59,13,No,42
2025-06-01,Uttar Pradesh,Meerut,32,62,8,No,35
2025-06-02,Uttar Pradesh,Meerut,305,432,90,No,335
2025-06-03,Uttar Pradesh,Meerut,270,377,69,No,297
2025-06-04,Uttar Pradesh,Meerut,391,962,122,No,430
2025-06-05,Uttar Pradesh,Meerut,451,812,115,No,496
2025-06-06,Uttar Pradesh,Meerut,598,1109,179,No,657
2025-06-07,Uttar Pradesh,Meerut,74,152,17,No,81
2025-06-08,Uttar Pradesh,Meerut,34,45,11,No,37
2025-06-09,Uttar Pradesh,Meerut,594,1418,102,No,653
2025-06-10,Uttar Pradesh,Meerut,206,502,41,No,226
2025-06-11,Uttar Pradesh,Meerut,441,898,106,No,485
2025-06-12,Uttar Pradesh,Meerut,554,835,152,No,609
2025-06-13,Uttar Pradesh,Meerut,289,517,98,No,317
2025-06-14,Uttar Pradesh,Meerut,75,122,25,No,82
2025-06-15,Uttar Pradesh,Meerut,60,127,11,No,66
2025-06-16,Uttar Pradesh,Meerut,162,263,44,No,178
2025-06-17,Uttar Pradesh,Meerut,207,261,34,No,227
2025-06-18,Uttar Pradesh,Meerut,576,1156,142,No,633
2025-06-19,Uttar Pradesh,Meerut,281,515,51,No,309
2025-06-20,Uttar Pradesh,Meerut,541,1147,97,No,595
2025-06-21,Uttar Pradesh,Meerut,86,209,25,No,94
2025-06-22,Uttar Pradesh,Meerut,87,122,24,No,95
2025-06-23,Uttar Pradesh,Meerut,386,562,105,No,424
2025-06-24,Uttar Pradesh,Meerut,331,505,80,No,364
2025-06-25,Uttar Pradesh,Meerut,527,1285,96,No,579
2025-06-26,Uttar Pradesh,Meerut,207,438,64,No,227
2025-06-27,Uttar Pradesh,Meerut,405,531,92,No,445
2025-06-28,Uttar Pradesh,Meerut,92,203,20,No,101
2025-06-29,Uttar Pradesh,Meerut,32,70,7,No,35
2025-06-30,Uttar Pradesh,Meerut,183,299,41,No,201
2025-07-01,Uttar Pradesh,Meerut,389,634,111,No,427
2025-07-02,Uttar Pradesh,Meerut,388,784,82,No,426
2025-07-03,Uttar Pradesh,Meerut,393,866,114,No,432
2025-07-04,Uttar Pradesh,Meerut,254,562,86,No,279
2025-07-05,Uttar Pradesh,Meerut,76,154,15,No,83
2025-07-06,Uttar Pradesh,Meerut,30,44,10,No,33
2025-07-07,Uttar Pradesh,Meerut,301,634,104,No,331
2025-07-08,Uttar Pradesh,Meerut,520,764,146,No,572
2025-07-09,Uttar Pradesh,Meerut,309,649,49,No,339
2025-07-10,Uttar Pradesh,Meerut,513,966,120,No,564
2025-07-11,Uttar Pradesh,Meerut,435,917,114,No,478
2025-07-12,Uttar Pradesh,Meerut,65,94,20,No,71
2025-07-13,Uttar Pradesh,Meerut,69,152,16,No,75
2025-07-14,Uttar Pradesh,Meerut,175,328,49,No,192
2025-07-15,Uttar Pradesh,Meerut,401,991,119,No,441
2025-07-16,Uttar Pradesh,Meerut,549,1231,90,No,603
2025-07-17,Uttar Pradesh,Meerut,150,219,35,No,165
2025-07-18,Uttar Pradesh,Meerut,400,497,65,No,440
2025-07-19,Uttar Pradesh,Meerut,71,167,20,No,78
2025-07-20,Uttar Pradesh,Meerut,46,88,14,No,50
2025-07-21,Uttar Pradesh,Meerut,550,1315,133,No,605
2025-07-22,Uttar Pradesh,Meerut,547,1050,144,No,601
2025-07-23,Uttar Pradesh,Meerut,376,721,103,No,413
2025-07-24,Uttar Pradesh,Meerut,514,952,140,No,565
2025-07-25,Uttar Pradesh,Meerut,566,1222,186,No,622
2025-07-26,Uttar Pradesh,Meerut,42,103,13,No,46
